R,R_noise,Rhoa,Rhoa_noise
0.24671490935321483,0.0,100.11139551240045,0.0
0.27112138440181927,0.0,100.10817750389651,0.0
0.28944606959407504,0.0,100.10648355676977,0.0
0.3034288117521599,0.0,100.10543427353704,0.0
0.3142116526199448,0.0,100.10469973847718,0.0
0.3225594900848938,0.0,100.10416844402764,0.0
0.32899258599383835,0.0,100.1038016969124,0.0
0.3338680638929589,0.0,100.10359270060053,0.0
0.06688443600115457,0.0,100.09082400860318,0.0
0.11325759981083165,0.0,100.07237984723648,0.0
0.14646245738936559,0.0,100.07062282972174,0.0
0.17086893318316015,0.0,100.07134267511192,0.0
0.18919361944742522,0.0,100.07231994636139,0.0
0.20317636251347848,0.0,100.07310478774028,0.0
0.2139592040683134,0.0,100.0736558666548,0.0
0.2223070421691146,0.0,100.07405110428412,0.0
0.22874013849900873,0.0,100.0743708858132,0.0
0.2336156168399022,0.0,100.07468659762388,0.0
0.04637316237099017,0.0,100.04578653093974,0.0
0.07957802064707933,0.0,100.05364933917389,0.0
0.10398449691106962,0.0,100.0588157267444,0.0
0.1223091834349567,0.0,100.06220393565923,0.0
0.13629192651089797,0.0,100.06441148120773,0.0
0.14707476810264244,0.0,100.06585037120458,0.0
0.15542260610902262,0.0,100.06683475852245,0.0
0.16185570243303102,0.0,100.06757341944243,0.0
0.1667311806648813,0.0,100.0682144116014,0.0
0.03320485739664201,0.0,100.06462977954901,0.0
0.05761133271618625,0.0,100.0693026307759,0.0
0.07593601827378728,0.0,100.07222880913405,0.0
0.08991876058049103,0.0,100.07401554307437,0.0
0.10070160159995438,0.0,100.0750883846443,0.0
0.10904943910634526,0.0,100.07578392897257,0.0
0.11548253497213608,0.0,100.07632042079916,0.0
0.12035801285747501,0.0,100.07685389173409,0.0
0.024406475042971672,0.0,100.07565958249083,0.0
0.04273116021957427,0.0,100.07813300021856,0.0
0.05671390227146687,0.0,100.07950992735485,0.0
0.06749674298308057,0.0,100.0802324627699,0.0
0.07584458027573215,0.0,100.0806661207206,0.0
0.08227767596048328,0.0,100.08103722993847,0.0
0.08715315373331547,0.0,100.08151001104302,0.0
0.018324685085085047,0.0,100.08142701196121,0.0
0.03230742702743932,0.0,100.08241822364569,0.0
0.043090267636716584,0.0,100.08282203851378,0.0
0.0514381048391709,0.0,100.08304104436579,0.0
0.05787120049261623,0.0,100.08330462578752,0.0
0.06274667813644054,0.0,100.08378494414312,0.0
0.013982741912069207,0.0,100.08371704090608,0.0
0.02476558248407243,0.0,100.08385400618987,0.0
0.033113419649230924,0.0,100.08393394163865,0.0
0.03954651521536871,0.0,100.08417419403933,0.0
0.04442199286855879,0.0,100.08475724422469,0.0
0.010782840561251403,0.0,100.08403151787016,0.0
0.019130677711621573,0.0,100.08409234283178,0.0
0.025563773259965443,0.0,100.08442407743115,0.0
0.030439250890403422,0.0,100.08523486770252,0.0
0.008347837145385015,0.0,100.08417085033376,0.0
0.014780932734895813,0.0,100.08471070055569,0.0
0.01965641030104746,0.0,100.08589485382855,0.0
0.006433095535471495,0.0,100.08541039932112,0.0
0.011308573141735185,0.0,100.08716740494395,0.0
0.0048754776,0.0,100.0894857046602,0.0
21.287811854659157,0.0,101.59608113196367,0.0
8.16232040880183,0.0,100.36837981052642,0.0
4.5949851186790704,0.0,99.94396937858622,0.0
3.1112281126048087,0.0,99.6587665692263,0.0
2.3612676734162457,0.0,99.42564180410116,0.0
1.9351776826789064,0.0,99.22825054256512,0.0
1.6732913384265486,0.0,99.06244088303728,0.0
1.502962493739235,0.0,98.93063941475133,0.0
1.3871593411691951,0.0,98.82449376716018,0.0
1.3055373822429537,0.0,98.73604057390664,0.0
1.2463190468814604,0.0,98.6633544328902,0.0
1.2023374543599397,0.0,98.60405188858422,0.0
1.1690796204099239,0.0,98.55587537813426,0.0
1.143624132757301,0.0,98.51690501009419,0.0
1.124037208308834,0.0,98.48559101638669,0.0
1.1090167687778099,0.0,98.46073642792554,0.0
1.0976767761038229,0.0,98.44143824372277,0.0
13.125116611951382,0.0,102.37188769210405,0.0
16.692150620677392,0.0,102.05634997378239,0.0
18.17557162774805,0.0,101.92958391174005,0.0
18.925195389439548,0.0,101.86627101659553,0.0
19.35097424339896,0.0,101.83034849812171,0.0
19.612588614861856,0.0,101.80820732990566,0.0
19.782683723323952,0.0,101.79330063355799,0.0
19.898293121513728,0.0,101.78301095411629,0.0
19.979759670071406,0.0,101.77590821529344,0.0
20.03885343877495,0.0,101.77082279740529,0.0
20.08273505424343,0.0,101.76707636902997,0.0
20.115912542258062,0.0,101.76425661456668,0.0
20.141303509598682,0.0,101.762103854661,0.0
20.16083887811424,0.0,101.7604503489624,0.0
20.17581860727418,0.0,101.75918483969014,0.0
20.18712718704889,0.0,101.75823259183738,0.0
3.5670263915727514,0.0,100.91165308622232,0.0
5.050445189672953,0.0,100.79760352692058,0.0
5.800068195104044,0.0,100.74015213340506,0.0
6.225846766811806,0.0,100.70708433807968,0.0
6.487461034502966,0.0,100.6864024279332,0.0
6.6575562369841785,0.0,100.67142119002501,0.0
6.773165747621633,0.0,100.66079251347917,0.0
6.854632334069271,0.0,100.65373361252368,0.0
6.91372611073892,0.0,100.64880265835691,0.0
6.957607722680325,0.0,100.64522418449575,0.0
6.990785203438024,0.0,100.64255351258967,0.0
7.016176162769994,0.0,100.6405234866797,0.0
7.035711523851191,0.0,100.63896893314346,0.0
7.050691246201434,0.0,100.63778329637009,0.0
7.061999819859951,0.0,100.63689674464118,0.0
1.4834187976786632,0.0,100.524412503915,0.0
2.2330417973201877,0.0,100.46740492353173,0.0
2.6588203591514765,0.0,100.43393714120137,0.0
2.920434615856495,0.0,100.41264025039969,0.0
3.0905297976041886,0.0,100.39556691584276,0.0
3.2061392867179466,0.0,100.38315428837558,0.0
3.287605860958874,0.0,100.37537768982355,0.0
3.3466996306208694,0.0,100.37014841582702,0.0
3.39058123834102,0.0,100.36644201816131,0.0
3.4237587165332064,0.0,100.36371296116246,0.0
3.4491496741971774,0.0,100.36165329426795,0.0
3.468685034022759,0.0,100.36008372688971,0.0
3.4836647556621876,0.0,100.35889320882227,0.0
3.4949733288761484,0.0,100.35801161719729,0.0
0.7496229906595183,0.0,100.35478255512439,0.0
1.1754015397163158,0.0,100.31998280962652,0.0
1.4370157832372727,0.0,100.29751672413862,0.0
1.6071109377490918,0.0,100.27692691327302,0.0
1.7227203993677356,0.0,100.26183063889351,0.0
1.804186959365877,0.0,100.25316479363043,0.0
1.8632807218865322,0.0,100.24766586121818,0.0
1.9071623258439825,0.0,100.2439070888679,0.0
1.9403398019802938,0.0,100.24119585631016,0.0
1.965730758424162,0.0,100.23917120273397,0.0
1.9852661176795332,0.0,100.23763924773019,0.0
2.0002458388741773,0.0,100.23648670302745,0.0
2.011554412000057,0.0,100.23564601246908,0.0
0.4257785443527435,0.0,100.25877210781906,0.0
0.6873927814901833,0.0,100.23513940882948,0.0
0.85748791575371,0.0,100.20896010747894,0.0
0.9730973551327411,0.0,100.19033719356844,0.0
1.05456390515741,0.0,100.18105014653757,0.0
1.1136576636596398,0.0,100.17568628716158,0.0
1.1575392661872317,0.0,100.172228727886,0.0
1.1907167419760365,0.0,100.16981262619679,0.0
1.2161076985101076,0.0,100.16803392473294,0.0
1.2356430580302689,0.0,100.16669995126351,0.0
1.2506227795700888,0.0,100.16570829204484,0.0
1.2619313531035394,0.0,100.16500394560103,0.0
0.2616142349493817,0.0,100.19670004157263,0.0
0.4317093528050989,0.0,100.15987656801587,0.0
0.547318772766751,0.0,100.13715688761975,0.0
0.628785316453045,0.0,100.12848247530626,0.0
0.6878790738768147,0.0,100.12432076549348,0.0
0.731760677070513,0.0,100.12193563951782,0.0
0.7649381539204676,0.0,100.1203587946784,0.0
0.7903291116160771,0.0,100.11921267874725,0.0
0.8098644721235002,0.0,100.11835654771772,0.0
0.8248441945192739,0.0,100.1177320698659,0.0
0.8361527688121697,0.0,100.11731871044685,0.0
0.1700950966892306,0.0,100.10328068749419,0.0
0.28570449780236745,0.0,100.08268236745475,0.0
0.3671710407043104,0.0,100.07992208370078,0.0
0.4262648010777656,0.0,100.07994184516959,0.0
0.47014640749582226,0.0,100.08037371594293,0.0
0.5033238870631593,0.0,100.0807182522301,0.0
0.5287148468990452,0.0,100.0809097074296,0.0
0.5482502089682237,0.0,100.08101058624226,0.0
0.5632299327680019,0.0,100.08108985773029,0.0
0.5745385081145226,0.0,100.08120985830963,0.0
0.1156093979070469,0.0,100.05238887197889,0.0
0.19707594271004303,0.0,100.05976950950867,0.0
0.2561697040740274,0.0,100.06445088677006,0.0
0.3000513107562056,0.0,100.06739269716586,0.0
0.3332287902486545,0.0,100.06920524413538,0.0
0.3586197497545696,0.0,100.07030241102846,0.0
0.3781551116033061,0.0,100.07099649188963,0.0
0.39313483504049423,0.0,100.07149148018155,0.0
0.40444341009673096,0.0,100.07193019901673,0.0
0.08146654212013228,0.0,100.07024196629246,0.0
0.14056030031673414,0.0,100.07436978395593,0.0
0.18444190416212325,0.0,100.07679477394656,0.0
0.21761938120146432,0.0,100.07813604828132,0.0
0.24301033877835582,0.0,100.07882144216258,0.0
0.262545699091659,0.0,100.07918680048995,0.0
0.2775254212916203,0.0,100.07944553642196,0.0
0.28883399531731396,0.0,100.07974815075974,0.0
0.059093757383355414,0.0,100.08005956656649,0.0
0.10297536015578711,0.0,100.08197764886046,0.0
0.1361528362605452,0.0,100.08285796480602,0.0
0.16154379310357755,0.0,100.08314642791369,0.0
0.18107915277445727,0.0,100.08320923527245,0.0
0.1960588743892478,0.0,100.08326786790869,0.0
0.20736744794608053,0.0,100.0834807177088,0.0
0.04388160249310653,0.0,100.0845601395699,0.0
0.07705907831628421,0.0,100.085003330425,0.0
0.10245003480267217,0.0,100.08492613714634,0.0
0.12198539420727447,0.0,100.08473413889007,0.0
0.1369651155873378,0.0,100.08465112015482,0.0
0.1482736889726217,0.0,100.08484319270339,0.0
0.03317747573249189,0.0,100.08558924144236,0.0
0.05856843210873049,0.0,100.085200014415,0.0
0.0781037914053472,0.0,100.08483150268374,0.0
0.09308351268046954,0.0,100.08469356556598,0.0
0.10439208595545346,0.0,100.0849616731812,0.0
0.02539095634503157,0.0,100.08469130660704,0.0
0.04492631559992419,0.0,100.08427176776512,0.0
0.05990603687667671,0.0,100.08419740542836,0.0
0.07121461004223431,0.0,100.08466905025816,0.0
0.019535359241332127,0.0,100.08372641066292,0.0
0.03451508044511859,0.0,100.08383382013255,0.0
0.045823653574988944,0.0,100.08465645105518,0.0
0.014979721193759241,0.0,100.08397382835908,0.0
0.02628829435,0.0,100.08534765615796,0.0
0.011308573091733274,0.0,100.08716696239921,0.0
31.858670569780628,0.0,102.0315667005551,0.0
39.949528473937406,0.0,101.6590672749274,0.0
25.8144358763161,0.0,101.37458131882794,0.0
21.74785230927318,0.0,101.45566813378753,0.0
19.98888944282202,0.0,101.53893272804886,0.0
19.072788211509017,0.0,101.59733674830395,0.0
18.53988396558811,0.0,101.63695243825553,0.0
18.20616227742591,0.0,101.66513005535872,0.0
17.98550257850791,0.0,101.68509760722259,0.0
17.833299611251125,0.0,101.69901996065606,0.0
17.724785077064727,0.0,101.70904302464177,0.0
17.645341778836375,0.0,101.7164469276485,0.0
17.58597975948867,0.0,101.72202543875275,0.0
17.54098821616337,0.0,101.72628523677997,0.0
17.50664535226291,0.0,101.72955636856875,0.0
17.480477822799315,0.0,101.7320589897485,0.0
17.4608212029715,0.0,101.73394144270647,0.0
8.090795206429005,0.0,100.21759754851611,0.0
6.044198721769254,0.0,104.93545149015195,0.0
10.110762334018622,0.0,103.2921533163937,0.0
11.869713157013182,0.0,102.87147267938023,0.0
12.785806520709581,0.0,102.68564391596857,0.0
13.318705448041385,0.0,102.58537783881891,0.0
13.652422619250506,0.0,102.52371105841534,0.0
13.873078940540498,0.0,102.48360972728901,0.0
14.025279814396972,0.0,102.45688877719866,0.0
14.133792968918977,0.0,102.4382637197522,0.0
14.21323531130045,0.0,102.42483013187741,0.0
14.272596642289272,0.0,102.41489010602459,0.0
14.317587676650863,0.0,102.40740498065223,0.0
14.351930159126333,0.0,102.4017181590554,0.0
14.378097403209585,0.0,102.39740204052356,0.0
14.397753814407608,0.0,102.39417350007227,0.0
14.134996864611486,0.0,102.18206409957436,0.0
18.201563735727987,0.0,101.90253653584915,0.0
19.960515545408793,0.0,101.7790274062576,0.0
20.876609258693303,0.0,101.71489102042015,0.0
21.409508320980258,0.0,101.67757882530876,0.0
21.74322543101673,0.0,101.65333323889499,0.0
21.963881674087474,0.0,101.63709457251238,0.0
22.116082532823434,0.0,101.62620209589426,0.0
22.22459569410191,0.0,101.61857021350741,0.0
22.304038049657414,0.0,101.61304159105728,0.0
22.363399394425944,0.0,101.60893525755466,0.0
22.408390441176113,0.0,101.6058329471485,0.0
22.44273293417908,0.0,101.60346987290124,0.0
22.46890018705156,0.0,101.60167318188468,0.0
22.48855660563465,0.0,101.60032828655555,0.0
4.066562651752741,0.0,100.94260532179742,0.0
5.825513323165903,0.0,100.81410043939049,0.0
6.741606685990471,0.0,100.74902992432656,0.0
7.274505642902923,0.0,100.71134854793469,0.0
7.608222906514449,0.0,100.68533999960978,0.0
7.828879303295344,0.0,100.66766695211051,0.0
7.9810802073066265,0.0,100.65636577054048,0.0
8.089593373888805,0.0,100.64868118870697,0.0
8.169035720947646,0.0,100.64321443249347,0.0
8.228397053442581,0.0,100.63919545024552,0.0
8.273388088020859,0.0,100.63617534247052,0.0
8.307730570040286,0.0,100.63388282049739,0.0
8.333897813436195,0.0,100.63214594365652,0.0
8.353554223737635,0.0,100.63085358355283,0.0
1.758950667845137,0.0,100.51825548328543,0.0
2.675044019732362,0.0,100.45617695036042,0.0
3.2079429625553857,0.0,100.41971257687587,0.0
3.541660189920784,0.0,100.39155661942523,0.0
3.762316548247024,0.0,100.37217180708427,0.0
3.914517433721063,0.0,100.36071928382518,0.0
4.023030592005646,0.0,100.35330782152472,0.0
4.1024729354014156,0.0,100.34818851595335,0.0
4.161834266353081,0.0,100.34448455073611,0.0
4.206825300351548,0.0,100.34172228690201,0.0
4.24116778225001,0.0,100.33963513436123,0.0
4.267335025779775,0.0,100.33806192247408,0.0
4.286991436407356,0.0,100.33690281157622,0.0
0.9160933433426047,0.0,100.33719644419746,0.0
1.4489922742655563,0.0,100.30034796162401,0.0
1.7827094619522914,0.0,100.26685558958454,0.0
2.003365778079853,0.0,100.24425517044392,0.0
2.1555666466553385,0.0,100.23252900399929,0.0
2.2640797994420496,0.0,100.22552859036114,0.0
2.343522141852397,0.0,100.22091550092345,0.0
2.402883473449557,0.0,100.21765652216487,0.0
2.447874508530335,0.0,100.21524946966447,0.0
2.482216991678214,0.0,100.21343990781003,0.0
2.5083842363552584,0.0,100.21208506670705,0.0
2.528040648083707,0.0,100.21110272195482,0.0
0.5328989268326635,0.0,100.2370650940821,0.0
0.8666160811190773,0.0,100.19260162138025,0.0
1.0872723595828546,0.0,100.16607310347955,0.0
1.2394732180621717,0.0,100.15530276043629,0.0
1.347986370812249,0.0,100.14977438671927,0.0
1.4274287160282355,0.0,100.14642496960181,0.0
1.4867900508321914,0.0,100.1441377639891,0.0
1.5317810888388872,0.0,100.14245471201414,0.0
1.5661235743394053,0.0,100.14118604742262,0.0
1.5922908209969637,0.0,100.14024144902838,0.0
1.6119472343906662,0.0,100.13957857179659,0.0
0.3337171097051544,0.0,100.12166812220829,0.0
0.5543733519374908,0.0,100.09791123189777,0.0
0.7065742117668427,0.0,100.09371446415503,0.0
0.8150873725482322,0.0,100.0927776573195,0.0
0.8945297254273615,0.0,100.0924985957618,0.0
0.9538910664445361,0.0,100.09229210389566,0.0
0.9988821090972116,0.0,100.09204823758056,0.0
1.033224598150092,0.0,100.09180207375816,0.0
1.059391847526015,0.0,100.09160315908929,0.0
1.0790482631036022,0.0,100.09149965696152,0.0
0.22065623696455947,0.0,100.06200069861639,0.0
0.3728571007612814,0.0,100.06870807525291,0.0
0.4813702628304366,0.0,100.07275869332545,0.0
0.5608126153154472,0.0,100.07514897192193,0.0
0.6201739551408757,0.0,100.07649167173378,0.0
0.665164996540839,0.0,100.07719394293062,0.0
0.6995074843586641,0.0,100.07755943926567,0.0
0.7256747326412742,0.0,100.07778248609885,0.0
0.7453311472198499,0.0,100.07799698763759,0.0
0.1522008568686293,0.0,100.0784292697491,0.0
0.26071401103234154,0.0,100.08185987350849,0.0
0.3401563563597363,0.0,100.08367351039745,0.0
0.39951769040917245,0.0,100.08448997385815,0.0
0.44450872714475553,0.0,100.08473035233864,0.0
0.47885121133920006,0.0,100.08472305114024,0.0
0.5050184567484928,0.0,100.08467182384946,0.0
0.5246748690329487,0.0,100.08471801960349,0.0
0.10851315207579224,0.0,100.0866701185703,0.0
0.18795549497692116,0.0,100.08791814173247,0.0
0.24731682684410242,0.0,100.08821743694757,0.0
0.2923078617760995,0.0,100.08800864670226,0.0
0.3266503445159508,0.0,100.08765282264399,0.0
0.3528175887374238,0.0,100.08736185887045,0.0
0.37247399995699093,0.0,100.08728468469064,0.0
0.07944234230580072,0.0,100.08962216167303,0.0
0.13880367336975832,0.0,100.08942611560491,0.0
0.18379470761686154,0.0,100.08879780144333,0.0
0.21813718982383065,0.0,100.08814047914981,0.0
0.24430443354430476,0.0,100.0876678363822,0.0
0.2639608443050774,0.0,100.08753597635024,0.0
0.05936133086261268,0.0,100.08916341192747,0.0
0.10435236492024952,0.0,100.08816985905848,0.0
0.1386948468484944,0.0,100.08729133007365,0.0
0.16486209035368282,0.0,100.08672559281254,0.0
0.18451850089591698,0.0,100.08663722128381,0.0
0.044991033941757665,0.0,100.0868587342555,0.0
0.07933351583484675,0.0,100.08589039943806,0.0
0.105500759245149,0.0,100.08535374209735,0.0
0.12515716967514182,0.0,100.08543882165945,0.0
0.0343424818166296,0.0,100.08462161917036,0.0
0.060509725184096766,0.0,100.08423456138296,0.0
0.08016613560000001,0.0,100.0846417859785,0.0
0.026167243349693507,0.0,100.0837265145543,0.0
0.045823653674988946,0.0,100.08465666325493,0.0
0.0196564103010404,0.0,100.08589481034029,0.0
21.28822255156004,0.0,101.67828746345712,0.0
42.504151912488496,0.0,101.60900720310752,0.0
46.992621652537814,0.0,101.4562242465467,0.0
32.35793094643491,0.0,101.17908189396611,0.0
28.011283197440253,0.0,101.2183958590187,0.0
26.082985308693722,0.0,101.27278744614296,0.0
25.057529183833175,0.0,101.31279816457058,0.0
24.45089774174235,0.0,101.3419860299137,0.0
24.065215161103733,0.0,101.36252805408903,0.0
23.806782811793237,0.0,101.37651566575525,0.0
23.626650263408678,0.0,101.38640299311048,0.0
23.49715645166814,0.0,101.39360086529497,0.0
23.40182679493645,0.0,101.39896102173348,0.0
23.330451989713445,0.0,101.40301583242841,0.0
23.276509144075106,0.0,101.40610590238826,0.0
23.235733573954036,0.0,101.40845534528877,0.0
23.205294171220693,0.0,101.41021337769016,0.0
21.215924548751353,0.0,101.53956266832553,0.0
25.704381010630165,0.0,101.27297458876384,0.0
11.069707499045148,0.0,100.23269744366623,0.0
6.7230592479599665,0.0,99.7892070773014,0.0
4.79475431147698,0.0,99.51061538784676,0.0
3.7692882321660153,0.0,99.29645405076614,0.0
3.1626447900387995,0.0,99.13398380352795,0.0
2.7769504084940193,0.0,99.00406263113187,0.0
2.5185083242756603,0.0,98.89354698876203,0.0
2.3383678508301644,0.0,98.80176780856235,0.0
2.2088676149801056,0.0,98.72658659407455,0.0
2.113532759768277,0.0,98.66551714566896,0.0
2.0421537593758616,0.0,98.61623685526219,0.0
1.988207550716186,0.0,98.5767687489612,0.0
1.9474293221018286,0.0,98.54554516957776,0.0
1.9169878727777718,0.0,98.5213659450191,0.0
4.488416505078319,0.0,100.0306961031749,0.0
10.14621464629581,0.0,103.00478541744461,0.0
14.492851222480486,0.0,102.37245156480104,0.0
16.421141814028875,0.0,102.14750985868343,0.0
17.446593115680248,0.0,102.03730417267167,0.0
18.053220420818377,0.0,101.97271517817774,0.0
18.43889997809397,0.0,101.9323002159527,0.0
18.697330555671545,0.0,101.90636922838827,0.0
18.877461987956348,0.0,101.88878059089492,0.0
19.00695505300942,0.0,101.87635240033757,0.0
19.10228418603217,0.0,101.86730082849864,0.0
19.173658611418517,0.0,101.86056842197559,0.0
19.227601176349555,0.0,101.85550324543975,0.0
19.268376538868004,0.0,101.85168877168964,0.0
19.29881579150827,0.0,101.84885352848107,0.0
14.634657913066173,0.0,102.07419165222558,0.0
18.981293256294702,0.0,101.80900044187561,0.0
20.909583235626243,0.0,101.6857213058932,0.0
21.935034142691237,0.0,101.62029438304052,0.0
22.541660930837438,0.0,101.58014562461517,0.0
22.92734011337337,0.0,101.55446275294919,0.0
23.185770534504776,0.0,101.5378989112002,0.0
23.36590189730614,0.0,101.52662035314532,0.0
23.49539492997411,0.0,101.51862592179178,0.0
23.590724047202254,0.0,101.51278801351727,0.0
23.66209846461935,0.0,101.50843600151052,0.0
23.716041025469018,0.0,101.50515584002245,0.0
23.756816386227076,0.0,101.50268248497949,0.0
23.7872556388461,0.0,101.50084300728908,0.0
4.3466351785162765,0.0,100.92616811627143,0.0
6.2749251760001625,0.0,100.79109992247085,0.0
7.30037611338805,0.0,100.722439862803,0.0
7.907002962345911,0.0,100.6782461843267,0.0
8.292682175976601,0.0,100.65005839968109,0.0
8.551112604796119,0.0,100.63302815193101,0.0
8.731243969599735,0.0,100.62188056548105,0.0
8.860737002517151,0.0,100.61416164244423,0.0
8.956066119414317,0.0,100.60859794163426,0.0
9.027440536286386,0.0,100.60447793768508,0.0
9.081383096678065,0.0,100.60138510853209,0.0
9.122158456959008,0.0,100.59906166092125,0.0
9.1525977091291,0.0,100.59734407190246,0.0
1.9282899759493772,0.0,100.48795815105886,0.0
2.953740886337551,0.0,100.42412921837119,0.0
3.5603676498517576,0.0,100.37721595977176,0.0
3.946046781111557,0.0,100.34765685587975,0.0
4.204477182186796,0.0,100.33175582210043,0.0
4.384608541068503,0.0,100.3220282861986,0.0
4.514101575586159,0.0,100.31554229788931,0.0
4.609430696190618,0.0,100.31095337951545,0.0
4.680805116951969,0.0,100.30757947605596,0.0
4.734747680776395,0.0,100.3050548121981,0.0
4.775523044099787,0.0,100.30316542609144,0.0
4.805962298823061,0.0,100.30178222539747,0.0
1.0254509018739772,0.0,100.30432180339946,0.0
1.6320775977240445,0.0,100.24668419315827,0.0
2.017756659629643,0.0,100.2139348744908,0.0
2.2761870476889006,0.0,100.19980025839453,0.0
2.4563184111980445,0.0,100.19214511415629,0.0
2.585811454050578,0.0,100.18734742655447,0.0
2.6811405825978714,0.0,100.1840305315963,0.0
2.752515010005358,0.0,100.18159466334339,0.0
2.80645757902767,0.0,100.17976462842442,0.0
2.8472329465011694,0.0,100.17839571710755,0.0
2.8776722046120904,0.0,100.17740963054362,0.0
0.6066266055285384,0.0,100.14938827900613,0.0
0.9923056041564206,0.0,100.12068432393052,0.0
1.2507360026862284,0.0,100.1142562713652,0.0
1.43086738598511,0.0,100.11189773491527,0.0
1.5603604457365712,0.0,100.11061484407301,0.0
1.6556895870286699,0.0,100.1096670818406,0.0
1.7270640237324357,0.0,100.10886205889933,0.0
1.781006599666713,0.0,100.10818417310223,0.0
1.8217819721988093,0.0,100.10764901069241,0.0
1.8522212342024698,0.0,100.10728117847877,0.0
0.38567899193834904,0.0,100.07556800229463,0.0
